seed,split,rmse,mae,r2
42,val,0.0278716066771404,0.018559343358348294,0.8718508856263018
42,test,0.02949275849836622,0.0186933845190224,0.8508695310605072
52,val,0.02765326379371782,0.01834090119652204,0.873850831284251
52,test,0.029426477335362987,0.01859061691555264,0.8515390807607813
62,val,0.027706692505527854,0.018519776897017455,0.8733628962053164
62,test,0.028925493063900826,0.01832685004404756,0.8565511286415827
